# times = 0 2.5 5 7.5 10 12.5 15 17.5 20 22.5 25 27.5 30 32.5 35 37.5 40 42.5 45 47.5 50 52.5 55 57.5 60 62.5 65 67.5 70 72.5 75 77.5 80 82.5 85 87.5 90 92.5 95 97.5 100
# radius_um, T[K] per time (us); Gaussian beam 10um FWHM + radial diffusion
11.2375,300,361.675,460.608,579.46,706.878,836.491,964.866,1090.21,1211.62,1328.72,1441.42,1549.77,1653.92,1754.06,1850.39,1943.13,2032.49,2118.67,2201.86,2282.23,2359.96,2435.2,2508.08,2578.75,2647.33,2713.93,2778.66,2841.61,2902.88,2962.55,3020.7,3077.4,3132.72,3186.73,3239.48,3291.03,3341.43,3390.74,3438.99,3486.23,3532.51
11.505,300,354.138,444.364,555.086,675.384,798.877,922.005,1042.83,1160.33,1274.02,1383.73,1489.43,1591.22,1689.25,1783.69,1874.71,1962.51,2047.27,2129.16,2208.34,2284.96,2359.18,2431.12,2500.91,2568.67,2634.5,2698.51,2760.79,2821.43,2880.5,2938.08,2994.25,3049.07,3102.6,3154.9,3206.02,3256.02,3304.93,3352.81,3399.7,3445.63
11.7726,300,347.389,429.502,532.481,645.904,763.434,881.413,997.783,1111.41,1221.72,1328.44,1431.5,1530.93,1626.85,1719.38,1808.68,1894.92,1978.25,2058.82,2136.79,2212.31,2285.49,2356.48,2425.38,2492.31,2557.37,2620.65,2682.25,2742.24,2800.71,2857.73,2913.36,2967.67,3020.71,3072.55,3123.24,3172.82,3221.34,3268.84,3315.37,3360.96
12.0401,300,341.366,415.94,511.56,618.358,730.084,843.021,955.005,1064.8,1171.75,1275.5,1375.92,1473,1566.8,1657.43,1745,1829.67,1911.55,1990.81,2067.57,2141.96,2214.11,2284.13,2352.14,2418.23,2482.5,2545.05,2605.96,2665.31,2723.16,2779.6,2834.69,2888.48,2941.03,2992.41,3042.65,3091.81,3139.92,3187.04,3233.2,3278.44
12.3077,300,336.009,403.594,492.235,592.66,698.751,806.754,914.424,1020.44,1124.05,1224.86,1322.65,1417.38,1509.07,1597.79,1683.63,1766.71,1847.16,1925.08,2000.62,2073.88,2144.99,2214.04,2281.14,2346.38,2409.87,2471.67,2531.88,2590.57,2647.81,2703.67,2758.2,2811.47,2863.53,2914.43,2964.22,3012.95,3060.66,3107.39,3153.18,3198.06
12.5753,300,331.259,392.383,474.42,568.726,669.351,772.535,875.969,978.256,1078.57,1176.44,1271.63,1364.02,1453.6,1540.4,1624.51,1706.01,1785,1861.6,1935.9,2008.03,2078.08,2146.15,2212.34,2276.73,2339.42,2400.47,2459.98,2518.01,2574.62,2629.88,2683.86,2736.59,2788.15,2838.58,2887.91,2936.21,2983.51,3029.84,3075.26,3119.78
12.8428,300,327.062,382.227,458.029,546.47,641.802,740.286,839.564,938.177,1035.23,1130.2,1222.79,1312.85,1400.32,1485.22,1567.58,1647.5,1725.04,1800.29,1873.37,1944.35,2013.34,2080.42,2145.69,2209.23,2271.11,2331.41,2390.2,2447.56,2503.54,2558.21,2611.62,2663.82,2714.87,2764.81,2813.69,2861.54,2908.42,2954.36,2999.39,3043.55
13.1104,300,323.366,373.049,442.974,525.804,616.021,709.926,805.134,900.13,993.967,1086.06,1176.07,1263.81,1349.18,1432.17,1512.8,1591.13,1667.21,1741.13,1812.96,1882.8,1950.72,2016.81,2081.15,2143.82,2204.89,2264.43,2322.51,2379.19,2434.53,2488.6,2541.43,2593.09,2643.63,2693.08,2741.49,2788.91,2835.36,2880.9,2925.54,2969.33
13.3779,300,320.119,364.773,429.173,506.644,591.922,681.375,772.6,864.043,954.705,1043.96,1131.41,1216.83,1300.12,1381.21,1460.11,1536.84,1611.46,1684.04,1754.63,1823.31,1890.16,1955.26,2018.67,2080.46,2140.71,2199.49,2256.84,2312.84,2367.54,2421,2473.26,2524.37,2574.39,2623.34,2671.29,2718.25,2764.28,2809.41,2853.66,2897.08
13.6455,300,317.277,357.329,416.542,488.904,569.424,654.551,741.886,829.84,917.373,1003.81,1088.73,1171.87,1253.07,1332.27,1409.43,1484.58,1557.74,1628.97,1698.31,1765.84,1831.62,1895.71,1958.18,2019.1,2078.53,2136.53,2193.16,2248.47,2302.52,2355.36,2407.04,2457.61,2507.1,2555.55,2603.02,2649.54,2695.13,2739.84,2783.7,2826.74
